"firmhash","firm","url","ranking","industry","sector","revenue_in_millions","profits_in_millions","market_value_in_millions","n_employees","reputation_score_2020","reputation_score_2019","include","ranklabel"
26746507,"Palo Alto Networks","https://www.paloaltonetworks.com",804,"Network and Other Communications Equipment","Technology",3583.0,300.0,35400.0,8376,5.98,"",True,"501-1000"
37489535,"Woodward","https://www.woodward.com",803,"Aerospace & Defense","Aerospace & Defense",2900.2,259.6,3698.1,9023,"","",False,"501-1000"
52280268,"Atmos Energy","https://www.atmosenergy.com",802,"Utilities: Gas and Electric","Energy",2901.8,511.4,12132.5,4776,"","",True,"501-1000"
1395586,"Legg Mason","https://www.leggmason.com",801,"Securities","",2903.3,28.5,4244.7,3246,"","",False,"501-1000"
34094667,"Moog","https://www.moog.com",800,"Aerospace & Defense","Aerospace & Defense",2904.7,179.7,1713.1,12809,"","",False,"501-1000"
11889067,"Hill-Rom Holdings","https://www.hill-rom.com",799,"Medical Products and Equipment","Health Care",2907.3,152.2,6739.3,10000,"","",True,"501-1000"
34357436,"AGNC Investment","https://www.agnc.com",798,"Real estate","",2920.0,688.0,5723.2,51,"","",False,"501-1000"
19287915,"Caleres","https://www.caleres.com",797,"Specialty Retailers: Apparel","Retailing",2921.6,62.8,208.2,11400,"","",True,"501-1000"
21901274,"Resolute Forest Products","https://www.resolutefp.com",796,"Forest and Paper Products","Materials",2923.0,47.0,109.2,6700,"","",False,"501-1000"
36722584,"Graham Holdings","https://www.ghco.com",795,"Education","Business Services",2932.1,327.9,1790.6,15902,"","",True,"501-1000"
23870525,"Visteon","https://www.visteon.com",794,"Motor Vehicles & Parts","Motor Vehicles & Parts",2945.0,70.0,1344.4,11000,"","",False,"501-1000"
73486559,"Unisys","https://www.unisys.com",793,"Information Technology Services","Technology",2948.7,17.2,776.8,20800,"","",True,"501-1000"
93087994,"NOW","https://www.distributionnow.com",792,"Oil and Gas Equipment, Services","Energy",2951.0,97.0,563.5,4300,"","",True,"501-1000"
78063735,"Middleby","https://www.middleby.com",791,"Industrial Machinery","Industrials",2959.4,352.2,3196.1,9778,"","",True,"501-1000"
94179125,"Enable Midstream Partners","https://www.enablemidstream.com",790,"Pipelines","Energy",2960.0,396.0,1118.5,1735,"","",True,"501-1000"
84979873,"Boston Properties","https://www.bostonproperties.com",789,"Real estate","",2960.6,521.5,14306.9,760,"","",False,"501-1000"
91838559,"SkyWest","https://www.skywest.com",788,"Airlines","Transportation",2972.0,340.1,1316.2,13700,"","",True,"501-1000"
30519271,"GoDaddy","https://www.godaddy.com",787,"Internet Services and Retailing","Technology",2988.1,137.0,9988.4,7024,"","",True,"501-1000"
31567939,"ArcBest","https://www.arcb.com",786,"Trucking, Truck Leasing","Transportation",2988.3,40.0,443.9,13000,"","",True,"501-1000"
47293058,"A.O. Smith","https://www.aosmith.com",785,"Electronics, Electrical Equip.","Industrials",2992.7,370.0,6125.4,15100,"","",True,"501-1000"
23114375,"Tailored Brands","https://www.tailoredbrands.com",784,"Specialty Retailers: Apparel","Retailing",2998.7,82.3,84.3,16500,"","",True,"501-1000"
62696846,"Lincoln Electric Holdings","https://www.lincolnelectric.com",783,"Industrial Machinery","Industrials",3003.3,293.1,4150.8,11000,"","",True,"501-1000"
25306560,"Mutual of America Life Insurance","https://www.mutualofamerica.com",782,"Insurance: Life, Health (Mutual)","",3004.7,21.2,"",1202,"","",False,"501-1000"
30384605,"Trinity Industries","https://www.trin.net",781,"Transportation Equipment","Transportation",3005.1,137.6,1923.6,11875,"","",True,"501-1000"
94616664,"Mettler-Toledo International","https://www.mt.com",780,"Scientific,Photographic and Control Equipment","Technology",3008.7,561.1,16558.8,15525,"","",True,"501-1000"
6135800,"Citrix Systems","https://www.citrix.com",779,"Computer Software","Technology",3010.6,681.8,17319.8,8400,"","",True,"501-1000"
11555840,"Presidio","https://www.presidio.com",778,"Information Technology Services","Technology",3026.1,35.2,"",2900,"","",True,"501-1000"
39893441,"Greenbrier","https://www.gbrx.com",777,"Transportation Equipment","Transportation",3033.6,71.1,578.3,17100,"","",True,"501-1000"
55050579,"Southwestern Energy","https://www.swn.com",776,"Mining, Crude-Oil Production","Energy",3038.0,891.0,914.4,923,"","",True,"501-1000"
39514508,"Nexstar Media Group","https://www.nexstar.tv",775,"Entertainment","Media",3504.0,332.0,4139.0,14891,"","",True,"501-1000"
78226892,"Columbia Sportswear","https://www.columbia.com",774,"Apparel","Apparel",3042.5,330.5,4702.7,8900,"","",False,"501-1000"
18663661,"Green Plains","https://www.gpreinc.com",773,"Energy","Energy",3055.4,166.9,170.0,820,"","",True,"501-1000"
33107380,"Xilinx","https://www.xilinx.com",772,"Semiconductors and Other Electronic Components","Technology",3059.0,889.8,19394.3,4433,"","",True,"501-1000"
60197493,"AMC Networks","https://www.amcnetworks.com",771,"Entertainment","Media",3060.3,380.5,1350.7,2588,"","",True,"501-1000"
17771025,"First Solar","https://www.firstsolar.com",770,"Energy","Energy",3063.1,114.9,3802.8,6600,"","",True,"501-1000"
4448211,"PRA Health Sciences","https://prahs.com",769,"Scientific, Photograph and Control Equipment","Technology",3128.0,240.0,6286.0,17500,"","",True,"501-1000"
82586903,"Elanco Animal Health","https://www.elanco.com",768,"Pharmaceuticals","Health Care",3071.0,67.9,8923.1,6080,"","",True,"501-1000"
63540714,"Cracker Barrel Old Country Store","https://www.crackerbarrel.com",767,"Food Services","Hotels, Restaurants & Leisure",3072.0,223.4,1992.6,73000,"","",False,"501-1000"
7716634,"TRI Pointe Group","https://www.tripointegroup.com",766,"Homebuilders","Engineering & Construction",3083.0,207.2,1177.0,1386,"","",False,"501-1000"
65774732,"Qorvo","https://www.qorvo.com",765,"Semiconductors and Other Electronic Components","Technology",3090.3,133.1,9327.7,8100,"","",True,"501-1000"
83543049,"H&R Block","https://www.hrblock.com",764,"Diversified Financials","",3094.9,422.5,2710.1,44600,"","",False,"501-1000"
85449414,"Tempur Sealy International","https://www.tempursealy.com",763,"Home Equipment, Furnishings","Household Products",3106.0,189.5,2277.2,7400,"","",True,"501-1000"
35663694,"Primoris Services","https://www.primoriscorp.com",762,"Engineering, Construction","Engineering & Construction",3106.3,82.3,767.2,9700,"","",False,"501-1000"
45548500,"Tetra Tech","https://www.tetratech.com",761,"Engineering, Construction","Engineering & Construction",3107.3,158.7,3861.8,20000,"","",False,"501-1000"
3830640,"Acadia Healthcare","https://www.acadiahealthcare.com",760,"Health Care: Medical Facilities","Health Care",3107.5,108.9,1629.1,35600,"","",True,"501-1000"
20984950,"Cooper-Standard Holdings","https://www.cooperstandard.com",759,"Motor Vehicles & Parts","Motor Vehicles & Parts",3108.4,67.5,173.0,28000,"","",False,"501-1000"
19480562,"GMS","https://www.gms.com",758,"Wholesalers: Diversified","Wholesalers",3116.0,56.0,665.7,5858,"","",False,"501-1000"
52365184,"Southwest Gas Holdings","https://www.swgasholdings.com",757,"Utilities: Gas and Electric","Energy",3119.9,213.9,3834.0,8944,"","",True,"501-1000"
61403954,"Toro","https://www.thetorocompany.com",756,"Construction and Farm Machinery","Industrials",3138.1,274.0,6963.3,9329,"","",True,"501-1000"
27215640,"E*Trade Financial","https://www.etrade.com",755,"Securities","",3145.0,955.0,7585.5,4122,"","",False,"501-1000"
60577048,"Apollo Global Management","https://www.apollo.com",754,"Securities","",3145.4,843.2,7738.9,1421,"","",False,"501-1000"
95839969,"Scotts Miracle-Gro","https://www.scotts.com",753,"Chemicals","Chemicals",3156.0,460.7,5693.0,5850,"","",False,"501-1000"
84398188,"G-III Apparel Group","https://www.giii.com",752,"Apparel","Apparel",3160.5,143.8,369.7,6050,"","",False,"501-1000"
18656478,"Teledyne Technologies","https://www.teledyne.com",751,"Aerospace & Defense","Aerospace & Defense",3163.6,402.3,10893.1,11790,"","",False,"501-1000"
31299470,"Plexus","https://www.plexus.com",750,"Semiconductors and Other Electronic Components","Technology",3164.4,108.6,1601.6,19000,"","",True,"501-1000"
16840449,"Infor","https://www.infor.com",749,"Computer Software","Technology",3171.2,142.0,"",17380,"","",True,"501-1000"
22437144,"Crestwood Equity Partners","https://www.crestwoodlp.com",748,"Pipelines","Energy",3181.9,285.1,307.6,894,"","",True,"501-1000"
79760457,"Pool","https://www.poolcorp.com",747,"Wholesalers: Diversified","Wholesalers",3199.5,261.6,7921.2,4500,"","",False,"501-1000"
76290674,"Digital Realty Trust","https://www.digitalrealty.com",746,"Real estate","",3209.2,579.8,36016.5,1550,"","",False,"501-1000"
48221536,"Brinker International","https://www.brinker.com",745,"Food Services","Hotels, Restaurants & Leisure",3217.9,154.9,449.3,56147,"","",False,"501-1000"
97579387,"PriceSmart","https://www.pricesmart.com",744,"General Merchandisers","Retailing",3223.9,73.2,1608.7,9000,"","",True,"501-1000"
25272841,"Varian Medical Systems","https://www.varian.com",743,"Medical Products and Equipment","Health Care",3225.1,291.9,9307.8,10062,"","",True,"501-1000"
80443031,"Service Corp. International","https://www.sci-corp.com",742,"Miscellaneous","Business Services",3230.8,369.6,7083.9,20457,"","",True,"501-1000"
39710651,"Regal Beloit","https://www.regalbeloit.com",741,"Electronics, Electrical Equip.","Industrials",3238.0,238.9,2559.3,19560,"","",True,"501-1000"
88840962,"Zions Bancorp.","https://www.zionsbancorporation.com",740,"Commercial Banks","",3245.0,816.0,4389.0,10188,"","",False,"501-1000"
41431043,"Garrett Motion","https://www.garrettmotion.com",739,"Motor Vehicles & Parts","Motor Vehicles & Parts",3248.0,313.0,214.0,7400,"","",False,"501-1000"
58683054,"Trimble","https://www.trimble.com",738,"Scientific,Photographic and Control Equipment","Technology",3264.3,514.3,7962.8,11484,"","",True,"501-1000"
16364679,"Autodesk","https://www.autodesk.com",737,"Computer Software","Technology",3651.0,429.0,67854.0,10100,6.23,6.61,True,"501-1000"
94339545,"Cinemark Holdings","https://www.cinemark.com",736,"Entertainment","Media",3283.1,191.4,1193.8,22603,"","",True,"501-1000"
74058952,"Crane","https://www.craneco.com",735,"Industrial Machinery","Industrials",3283.1,133.3,2911.4,13000,"","",True,"501-1000"
43233342,"Hyster-Yale Materials Handling","https://www.hyster-yale.com",734,"Industrial Machinery","Industrials",3291.8,35.8,672.8,7900,"","",True,"501-1000"
1269175,"MDC Holdings","https://www.mdcholdings.com",733,"Homebuilders","Engineering & Construction",3293.3,238.3,1462.8,1656,"","",False,"501-1000"
92143529,"CIT Group","https://www.cit.com",732,"Commercial Banks","",3296.1,529.9,1692.0,3609,"","",False,"501-1000"
56145983,"Stericycle","https://www.stericycle.com",731,"Waste Management","Business Services",3308.9,346.8,4434.0,19500,"","",True,"501-1000"
20718046,"Brown-Forman","https://www.brown-forman.com",730,"Beverages","Food, Beverages & Tobacco",3324.0,835.0,25843.4,4700,"","",False,"501-1000"
90591420,"LSC Communications","https://www.lsccom.com",729,"Publishing, Printing","Media",3326.0,295.0,3.0,20000,"","",True,"501-1000"
24552130,"Boyd Gaming","https://www.boydgaming.com",728,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",3326.1,157.6,1609.4,24300,"","",False,"501-1000"
85967634,"Prologis","https://www.prologis.com",727,"Real estate","",3330.6,1573.0,59400.6,1712,"","",False,"501-1000"
42499749,"Cabot","https://www.cabotcorp.com",726,"Chemicals","Chemicals",3337.0,157.0,1480.5,4500,"","",False,"501-1000"
13464929,"Dycom Industries","https://www.dycomind.com",725,"Engineering, Construction","Engineering & Construction",3339.7,57.2,810.2,15230,"","",False,"501-1000"
30576852,"PolyOne","https://www.polyone.com",724,"Chemicals","Chemicals",3351.6,588.6,1752.3,5600,"","",False,"501-1000"
31059868,"Synopsys","https://www.synopsys.com",723,"Computer Software","Technology",3511.0,628.0,30028.0,13896,"","",True,"501-1000"
94458621,"Red Hat","https://www.redhat.com",722,"Computer Software","Technology",3362.1,434.0,"",13360,"","",True,"501-1000"
59264779,"MSC Industrial Direct","https://www.mscdirect.com",721,"Wholesalers: Diversified","Wholesalers",3363.8,288.9,3044.9,6700,"","",False,"501-1000"
3552171,"Darling Ingredients","https://www.darlingii.com",720,"Food Production","Food, Beverages & Tobacco",3363.9,312.6,3144.6,10100,"","",False,"501-1000"
84253012,"Triumph Group","https://www.triumphgroup.com",719,"Aerospace & Defense","Aerospace & Defense",3364.9,321.8,350.5,10776,"","",False,"501-1000"
14618887,"Hologic","https://www.hologic.com",718,"Medical Products and Equipment","Health Care",3367.3,203.6,9270.9,6478,"","",True,"501-1000"
37497127,"Hexion","https://www.hexion.com",717,"Chemicals","Chemicals",3374.0,"","",4000,"","",False,"501-1000"
95317668,"Triple-S Management","https://www.triplesmanagement.com",716,"Health Care: Insurance and Managed Care","Health Care",3375.6,92.9,345.0,3992,"","",True,"501-1000"
40959460,"Aleris","https://www.aleris.com",715,"Metals","Materials",3375.9,11.8,"",5600,"","",False,"501-1000"
12531873,"Skyworks Solutions","https://www.skyworksinc.com",714,"Semiconductors and Other Electronic Components","Technology",3376.8,853.6,15155.5,9000,"","",True,"501-1000"
38920319,"Carlyle Group","https://www.carlyle.com",713,"Securities","",3377.0,380.9,7539.2,1775,"","",False,"501-1000"
71276846,"Granite Construction","https://www.graniteconstruction.com",712,"Engineering, Construction","Engineering & Construction",3389.8,105.4,709.5,4200,5.67,"",False,"501-1000"
50419531,"Scientific Games","https://www.scientificgames.com",711,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",3400.0,130.0,910.5,9800,"","",False,"501-1000"
66569529,"Puget Energy","https://www.pugetenergy.com",710,"Utilities: Gas and Electric","Energy",3401.1,210.7,"",3130,"","",True,"501-1000"
73476083,"Clean Harbors","https://www.cleanharbors.com",709,"Waste Management","Business Services",3412.2,97.7,2866.3,14400,"","",True,"501-1000"
31623067,"WABCO Holdings","https://www.wabco-auto.com",708,"Motor Vehicles & Parts","Motor Vehicles & Parts",3421.4,245.8,6924.1,13911,"","",False,"501-1000"
76885982,"Sanderson Farms","https://www.sandersonfarms.com",707,"Food Production","Food, Beverages & Tobacco",3440.3,53.3,2742.4,17055,"","",False,"501-1000"
56410840,"Steelcase","https://www.steelcase.com",706,"Home Equipment, Furnishings","Household Products",2866.0,86.0,1548.0,12700,6.97,7.17,True,"501-1000"
4360561,"Calumet Specialty Products Partners","https://www.calumetspecialty.com",705,"Petroleum Refining","Energy",3452.6,43.6,81.7,1500,"","",True,"501-1000"
92497628,"Twitter","https://www.twitter.com",704,"Interactive Media and Services","Technology",3435.0,1239.0,35536.0,4900,"","",True,"501-1000"
56873835,"ServiceNow","https://www.servicenow.com",703,"Computer Software","Technology",4519.0,119.0,105782.0,12643,6.88,"",True,"501-1000"
83742461,"American Equity Investment Life Holding","https://www.american-equity.com",702,"Insurance: Life, Health (stock)","",3464.3,246.1,1716.3,608,"","",False,"501-1000"
34477255,"Pinnacle West Capital","https://www.pinnaclewest.com",701,"Utilities: Gas and Electric","Energy",3471.2,538.3,8521.8,6210,"","",True,"501-1000"
13969311,"Applied Industrial Technologies","https://www.applied.com",700,"Wholesalers: Diversified","Wholesalers",3472.7,144.0,1768.4,6650,"","",False,"501-1000"
23777144,"Pitney Bowes","https://www.pitneybowes.com",699,"Computers, Office Equipment","Technology",3477.7,194.6,349.6,11000,"","",True,"501-1000"
91182462,"Designer Brands","https://www.designerbrands.com",698,"Specialty Retailers: Apparel","Retailing",3492.7,94.5,357.3,16100,"","",True,"501-1000"
42006327,"Super Micro Computer","https://www.supermicro.com",697,"Computers, Office Equipment","Technology",3500.4,71.9,1090.8,3670,"","",True,"501-1000"
62561697,"Sprague Resources","https://www.spragueenergy.com",696,"Oil and Gas Equipment, Services","Energy",3502.4,31.3,299.1,770,"","",True,"501-1000"
85110904,"Medical Mutual of Ohio","https://www.medmutual.com",695,"Insurance: Life, Health (Mutual)","",3502.7,83.7,"",2801,"","",False,"501-1000"
63760976,"Ashland Global Holdings","https://www.ashland.com",694,"Chemicals","Chemicals",3505.0,505.0,3016.6,4700,"","",False,"501-1000"
93625172,"Kar Auction Services","https://www.karauctionservices.com",693,"Wholesalers: Diversified","Wholesalers",3505.5,188.5,1546.4,13311,"","",False,"501-1000"
64034139,"Equifax","https://www.equifax.com",692,"Financial Data Services","Business Services",3507.6,398.8,14569.4,11200,"","",True,"501-1000"
35213362,"Mednax","https://www.mednax.com",691,"Health Care: Pharmacy and Other Services","Health Care",3513.5,1497.7,981.0,9480,"","",True,"501-1000"
96533163,"Stifel Financial","https://www.stifel.com",690,"Securities","",3515.0,448.4,2870.3,8205,"","",False,"501-1000"
91238059,"Carter's","https://www.carters.com",689,"Apparel","Apparel",3519.3,263.8,2887.4,20300,"","",False,"501-1000"
31535227,"SVB Financial Group","https://www.svb.com",688,"Commercial Banks","",3578.0,984.0,12272.0,3564,"","",False,"501-1000"
48364378,"Illumina","https://www.illumina.com",687,"Life Sciences Tools and Services","Technology",3238.0,638.0,43917.0,7700,"","",True,"501-1000"
89840581,"Weis Markets","https://www.weismarkets.com",686,"Food and Drugstores","Food & Drug Stores",3990.0,119.0,1279.0,23000,"","",False,"501-1000"
7357486,"Barnes & Noble","https://www.barnesandnobleinc.com",685,"Specialty Retailers: Other","Retailing",3552.7,3.8,"",15538,"","",True,"501-1000"
51796205,"Ciena","https://www.ciena.com",684,"Network and Other Communications Equipment","Technology",3533.0,362.0,8168.0,7032,6.36,5.88,True,"501-1000"
5387017,"Albemarle","https://www.albemarle.com",683,"Chemicals","Chemicals",3589.4,533.2,5993.2,6000,"","",False,"501-1000"
84743076,"American Water Works","https://www.amwater.com",682,"Miscellaneous","Energy",3610.0,621.0,21642.7,6800,"","",True,"501-1000"
95430651,"Meredith","https://www.meredith.com",681,"Publishing, Printing","Media",3611.9,46.3,554.1,5615,"","",True,"501-1000"
54373807,"Lyft","https://ww.lyft.com",680,"Internet Services and Retailing","Technology",3616.0,2602.2,8233.3,5683,"","",True,"501-1000"
93918569,"Domino's Pizza","https://www.dominos.com/index.intl.html",679,"Food Services","Hotels, Restaurants & Leisure",3912.0,469.0,14933.0,13100,"","",False,"501-1000"
22677375,"Abercrombie & Fitch","https://www.abercrombie.com",678,"Specialty Retailers: Apparel","Retailing",3623.1,39.4,559.9,26000,"","",True,"501-1000"
56443009,"BMC Stock Holdings","https://www.buildwithbmc.com",677,"Wholesalers: Diversified","Wholesalers",3626.6,109.8,1183.3,10200,"","",False,"501-1000"
61513084,"Workday","https://www.workday.com",676,"Computer Software","Technology",4163.0,339.0,54430.0,12200,6.76,6.91,True,"501-1000"
25445217,"Alliant Energy","https://www.alliantenergy.com",675,"Utilities: Gas and Electric","Energy",3647.7,557.2,11832.5,3597,"","",True,"501-1000"
63309148,"MRC Global","https://www.mrcglobal.com",674,"Oil and Gas Equipment, Services","Energy",3662.0,39.0,349.6,3345,"","",True,"501-1000"
22891939,"Meritage Homes","https://www.meritagehomes.com",673,"Homebuilders","Engineering & Construction",3666.9,249.7,1372.7,1510,"","",False,"501-1000"
61498896,"Hub Group","https://www.hubgroup.com",672,"Transportation and Logistics","Transportation",3668.1,107.2,1557.3,5000,"","",True,"501-1000"
70913785,"Acuity Brands","https://www.acuitybrands.com",671,"Electronics, Electrical Equip.","Industrials",3672.7,330.4,3393.8,12000,"","",True,"501-1000"
38097002,"Sentry Insurance Group","https://www.sentry.com",670,"Insurance: Property and Casualty (Mutual)","",3680.8,324.3,"",4217,"","",False,"501-1000"
76091690,"Brink's","https://www.brinks.com",669,"Diversified Outsourcing Services","Business Services",3683.2,29.0,2625.2,64300,"","",True,"501-1000"
14764920,"iHeartMedia","https://www.iheartmedia.com",668,"Entertainment","Media",3683.5,"",1073.8,11400,"","",True,"501-1000"
91406886,"Penn Mutual Life Insurance","https://www.pennmutual.com",667,"Insurance: Life, Health (stock)","",3705.1,396.0,"",3318,"","",False,"501-1000"
63587918,"Laureate Education","https://www.laureate.net",666,"Education","Business Services",3752.1,938.5,2203.3,41000,"","",True,"501-1000"
66607090,"Lamb Weston Holdings","https://www.lambweston.com",665,"Food Consumer Products","Food, Beverages & Tobacco",3756.5,478.6,8341.9,7600,"","",False,"501-1000"
10873291,"Worthington Industries","https://www.worthingtonindustries.com",664,"Metals","Materials",3759.6,153.5,1433.2,12000,"","",False,"501-1000"
1978476,"Amerco","https://www.amerco.com",663,"Trucking, Truck Leasing","Transportation",3768.7,370.9,5697.0,21900,"","",True,"501-1000"
23065840,"Paychex","https://www.paychex.com",662,"Financial Data Services","Business Services",3974.0,1060.0,32212.0,15700,6.56,"",True,"501-1000"
20280705,"Timken","https://www.timken.com",661,"Industrial Machinery","Industrials",3789.9,362.1,2451.8,18829,"","",True,"501-1000"
37521368,"Lennox International","https://www.lennoxinternational.com",660,"Industrial Machinery","Industrials",3807.2,408.7,7016.9,11200,"","",True,"501-1000"
30540041,"Comerica","https://www.comerica.com",659,"Commercial Banks","",3817.0,1198.0,4117.7,7708,"","",False,"501-1000"
49740120,"Spirit Airlines","https://www.spirit.com",658,"Airlines","Transportation",2282.0,191.0,2715.0,8938,"","",True,"501-1000"
24789965,"TriNet Group","https://www.trinet.com",657,"Diversified Outsourcing Services","Business Services",3856.0,212.0,2589.1,2900,"","",True,"501-1000"
51696557,"Country Financial","https://www.countryfinancial.com",656,"Insurance: Property and Casualty (Mutual)","",3868.1,167.3,"",3839,"","",False,"501-1000"
40233736,"Ventas","https://www.ventasreit.com",655,"Real estate","",3872.8,433.0,9992.7,516,"","",False,"501-1000"
89053299,"ScanSource","https://www.scansource.com",654,"Wholesalers: Electronics and Office Equipment","Wholesalers",2963.0,217.0,681.0,2200,6.33,6.38,False,"501-1000"
22341419,"Sally Beauty Holdings","https://www.sallybeautyholdings.com",653,"Specialty Retailers: Other","Retailing",3876.4,271.6,943.6,30050,"","",True,"501-1000"
90659629,"ASGN","https://www.asgn.com",652,"Temporary Help","Business Services",3923.9,174.7,1872.0,4300,"","",True,"501-1000"
36057207,"Carvana","https://www.carvana.com",651,"Automotive Retailing, Services","Retailing",3939.9,114.7,8480.0,7324,"","",True,"501-1000"
25573613,"Flowserve","https://www.flowserve.com",650,"Industrial Machinery","Industrials",3944.9,253.7,3127.2,17000,"","",True,"501-1000"
82789256,"Aaron's","https://www.aarons.com",649,"Specialty Retailers: Other","Retailing",3947.7,31.5,1520.4,12100,"","",True,"501-1000"
51521743,"Parsons","https://www.parsons.com",648,"Aerospace & Defense","Aerospace & Defense",3954.8,120.5,3217.4,15879,"","",False,"501-1000"
38090923,"Diamondback Energy","https://www.diamondbackenergy.com",647,"Mining, Crude-Oil Production","Energy",3964.0,240.0,4147.1,712,"","",True,"501-1000"
52693170,"Mercury General","https://www.mercuryinsurance.com",646,"Insurance: Property and Casualty (Stock)","",3972.5,320.1,2254.2,4500,"","",False,"501-1000"
63895744,"Sabre","https://www.sabre.com",645,"Internet Services and Retailing","Technology",3975.0,158.6,1623.4,9250,"","",True,"501-1000"
55820664,"Urban Outfitters","https://www.urbn.com",644,"Specialty Retailers: Apparel","Retailing",3983.8,168.1,1392.3,16800,"","",True,"501-1000"
73707204,"CNO Financial Group","https://www.cnoinc.com",643,"Insurance: Life, Health (stock)","",4015.8,409.4,1795.1,3300,"","",False,"501-1000"
16825745,"Dentsply Sirona","https://www.dentsplysirona.com",642,"Medical Products and Equipment","Health Care",4029.2,262.9,8598.5,15200,"","",True,"501-1000"
25000384,"PPD","https://www.ppdi.com",641,"Health Care: Pharmacy and Other Services","Health Care",4031.0,47.8,6208.2,23000,"","",True,"501-1000"
60339838,"Wyndham Destinations","https://www.wyndhamdestinations.com",640,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",4043.0,507.0,1894.5,22500,"","",False,"501-1000"
24867873,"Amkor Technology","https://www.amkor.com",639,"Semiconductors and Other Electronic Components","Technology",4052.7,120.9,1877.8,29650,"","",True,"501-1000"
311410,"Brookdale Senior Living","https://www.brookdale.com",638,"Health Care: Medical Facilities","Health Care",4057.1,267.9,574.9,48400,"","",True,"501-1000"
81779859,"Snap-on","https://www.snapon.com",637,"Industrial Machinery","Industrials",4067.7,693.5,5951.1,12800,"","",True,"501-1000"
93983578,"American National Group","https://www.americannational.com",636,"Insurance: Life, Health (stock)","",4070.1,620.4,2215.0,4640,"","",False,"501-1000"
67340539,"Landstar System","https://www.landstar.com",635,"Trucking, Truck Leasing","Transportation",4089.6,227.7,3784.9,1333,"","",True,"501-1000"
58982749,"Old Dominion Freight Line","https://www.odfl.com",634,"Trucking, Truck Leasing","Transportation",4109.1,615.5,15691.6,20105,"","",True,"501-1000"
81237650,"Allegheny Technologies","https://www.atimetals.com",633,"Metals","Materials",4122.5,257.6,1076.3,8100,"","",False,"501-1000"
828830,"CUNA Mutual Group","https://www.cunamutual.com",632,"Insurance: Life, Health (stock)","",4122.7,219.6,"",3600,"","",False,"501-1000"
38494618,"Flowers Foods","https://www.flowersfoods.com",631,"Food Consumer Products","Food, Beverages & Tobacco",4124.0,164.5,4341.3,9700,"","",False,"501-1000"
29957993,"Quad/Graphics","https://www.quad.com",630,"Publishing, Printing","Media",4137.2,156.3,136.0,19600,"","",True,"501-1000"
37622842,"Spectrum Brands Holdings","https://www.spectrumbrands.com",629,"Household and Personal Products","Household Products",4138.8,471.9,1669.2,13000,"","",True,"501-1000"
33578862,"Bloomin’ Brands","https://www.bloominbrands.com",628,"Food Services","Hotels, Restaurants & Leisure",4139.4,130.6,621.4,94000,"","",False,"501-1000"
9800251,"First Republic Bank","https://www.firstrepublic.com",627,"Commercial Banks","",4156.7,930.3,14093.5,4812,"","",False,"501-1000"
58966584,"Vertex Pharmaceuticals","https://www.vrtx.com",626,"Biotechnology","Health Care",5991.0,2691.0,55963.0,3000,"","",True,"501-1000"
29040865,"Murphy Oil","https://www.murphyoilcorp.com",625,"Mining, Crude-Oil Production","Energy",4194.0,1149.7,941.4,822,"","",True,"501-1000"
69224958,"Monster Beverage","https://www.monsterbevcorp.com",624,"Beverages","Food, Beverages & Tobacco",4200.8,1107.8,30205.8,3092,"","",False,"501-1000"
71245137,"Ingles Markets","https://www.ingles-markets.com",623,"Food & Drug Stores","Food & Drug Stores",4202.0,81.6,732.6,18630,"","",False,"501-1000"
2678056,"Sinclair Broadcast Group","https://www.sbgi.net",622,"Entertainment","Media",4240.0,47.0,1472.5,11800,"","",True,"501-1000"
47398118,"Gartner","https://www.gartner.com",621,"Information Technology Services","Technology",4191.0,215.0,14427.0,16724,6.56,6.37,True,"501-1000"
65787919,"Nasdaq","https://www.nasdaq.com",620,"Securities","",5627.0,933.0,23370.0,4776,"","",False,"501-1000"
58472244,"Iron Mountain","https://www.ironmountain.com",619,"Diversified Outsourcing Services","Business Services",4262.6,267.4,6838.8,25000,"","",True,"501-1000"
12324959,"JELD-WEN Holding","https://www.jeld-wen.com",618,"Building Materials, Glass","Materials",4289.8,63.0,980.3,23300,"","",False,"501-1000"
20554737,"Keysight Technologies","https://www.keysight.com",617,"Scientific,Photographic and Control Equipment","Technology",4303.0,621.0,15681.2,13600,"","",True,"501-1000"
88341419,"American Eagle Outfitters","https://www.aeo-inc.com",616,"Specialty Retailers: Apparel","Retailing",4308.2,191.3,1329.3,27000,"","",True,"501-1000"
85064871,"Insperity","https://www.insperity.com",615,"Diversified Outsourcing Services","Business Services",4314.8,151.1,1468.9,3500,"","",True,"501-1000"
6266396,"Colfax","https://www.colfaxcorp.com",614,"Industrial Machinery","Industrials",4326.3,527.6,2339.3,15000,"","",True,"501-1000"
96572971,"Edwards Lifesciences","https://www.edwards.com",613,"Medical Products and Equipment","Health Care",4348.0,1046.9,39105.8,13900,"","",True,"501-1000"
57537353,"Marriott Vacations Worldwide","https://www.marriottvacationsworldwide.com",612,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",4355.0,138.0,2280.3,22000,"","",False,"501-1000"
