"firmhash","firm","url","ranking","industry","sector","reputation_score","include","ranklabel"
83192852,"Dell Technologies","https://www.delltechnologies.com",34,"Computers","Technology","6.61",True,"1-200"
84482324,"General Electric","https://www.ge.com",33,"Industrial Machinery","Industrials","",True,"1-200"
90987102,"Valero Energy","https://www.valero.com",32,"Petroleum Refining","Energy","",True,"1-200"
96185568,"Citigroup","https://www.citigroup.com",31,"Megabanks","Financials","6.12",True,"1-200"
20224692,"Wells Fargo","https://www.wellsfargo.com",30,"Banks: Commercial and Savings","Financials","",True,"1-200"
31743452,"Anthem","https://www.antheminc.com",29,"Health Care: Insurance and Managed Care","Health Care","6.69",True,"1-200"
82475883,"Comcast","https://corporate.comcast.com",28,"Entertainment","Telecommunications","",True,"1-200"
60549119,"Phillips 66","https://www.phillips66.com",27,"Petroleum Refining","Energy","",True,"1-200"
36053009,"Home Depot","https://www.homedepot.com",26,"Specialty Retailers","Retailing","7.06",True,"1-200"
4802185,"Bank of America","https://www.bankofamerica.com",25,"Megabanks","Financials","6.92",True,"1-200"
59997007,"Fannie Mae","https://www.fanniemae.com",24,"Diversified Financials","Financials","",True,"1-200"
54111319,"Kroger","https://www.thekrogerco.com",23,"Food and Drugstores","Food & Drug Stores","6.03",False,"1-200"
1710396,"Marathon Petroleum","https://www.marathonpetroleum.com",22,"Petroleum Refining","Energy","",True,"1-200"
56358397,"Microsoft","https://www.microsoft.com",21,"Computer Software","Technology","8.30",True,"1-200"
25821083,"Verizon Communications","https://www.verizon.com",20,"Telecommunications","Telecommunications","6.81",True,"1-200"
88942938,"Walgreens Boots Alliance","https://www.walgreensbootsalliance.com",19,"Food and Drugstores","Food & Drug Stores","6.89",False,"1-200"
46589664,"General Motors","https://www.gm.com",18,"Motor Vehicles","Motor Vehicles & Parts","6.70",False,"1-200"
69943097,"JPMorgan Chase","https://www.jpmorganchase.com",17,"Megabanks","Financials","7.24",True,"1-200"
26299420,"Cardinal Health","https://www.cardinalhealth.com",16,"Wholesalers: Health Care","Health Care","5.16",True,"1-200"
65966087,"Chevron","https://www.chevron.com",15,"Petroleum Refining","Energy","",True,"1-200"
46807785,"Costco Wholesale","https://www.costco.com",14,"General Merchandisers","Retailing","7.33",True,"1-200"
82902726,"Cigna","https://www.cigna.com",13,"Health Care: Pharmacy and Other Services","Health Care","",True,"1-200"
76983223,"Ford Motor","https://www.ford.com",12,"Motor Vehicles & Parts","Motor Vehicles & Parts","",False,"1-200"
76661259,"Alphabet","https://www.abc.xyz",11,"Internet Services and Retailing","Technology","7.68",True,"1-200"
20885145,"AmerisourceBergen","https://www.amerisourcebergen.com",10,"Wholesalers: Health Care","Health Care","5.57",True,"1-200"
10087241,"AT&T","https://www.att.com",9,"Telecommunications","Telecommunications","7.26",True,"1-200"
23217707,"McKesson","https://www.mckesson.com",8,"Wholesalers: Health Care","Health Care","6.38",True,"1-200"
27610884,"UnitedHealth Group","https://www.unitedhealthgroup.com",7,"Health Care: Insurance and Managed Care","Health Care","8.14",True,"1-200"
51333781,"Berkshire Hathaway","https://www.berkshirehathaway.com",6,"Insurance: Property and Casualty","Financials","7.64",True,"1-200"
42703456,"CVS Health","https://www.cvshealth.com",5,"Health Care: Pharmacy and Other Services","Health Care","6.81",True,"1-200"
24788477,"Apple","https://www.apple.com",4,"Computers","Technology","",True,"1-200"
18843081,"Exxon Mobil","https://www.exxonmobil.com",3,"Petroleum Refining","Energy","-",True,"1-200"
18101757,"Amazon","https://www.amazon.com",2,"Internet Services and Retailing","Retailing","7.75",True,"1-200"
7268382,"Walmart","https://www.stock.walmart.com",1,"General Merchandisers","Retailing","7.00",True,"1-200"
